,pens_made,goals_assists_per90,position,fouls,goals,player,goals_assists_pens_per90,squad,goals_per90,minutes_per_game,games_starts,games_subs,cards_per90,shots_on_target_per90,goals_pens_per90,games,cards_yellow,cards_red,nationality,assists,minutes,fouls_per90,age,shots_on_target,pens_att
486,0,0.00,DF,0,0,James Tavernier,0.00,Newcastle United,0.00,19,0,2,0.00,0.00,0.00,2,0,0,eng ENG,0,38,0.00,20,0,0
487,0,0.00,MF,0,0,David Fox,0.00,Norwich City,0.00,19,0,2,0.00,0.00,0.00,2,0,0,eng ENG,0,37,0.00,28,0,0
488,0,2.81,MF,0,1,Nick Powell,2.81,Manchester United,2.81,16,0,2,0.00,2.81,2.81,2,0,0,eng ENG,0,32,0.00,18,1,0
489,0,0.00,MF,0,0,Ben Reeves,0.00,Southampton,0.00,9,0,3,0.00,0.00,0.00,3,0,0,nir NIR,0,28,0.00,20,0,0
490,0,0.00,"MF,DF",0,0,Ryan Taylor,0.00,Newcastle United,0.00,27,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,27,0.00,27,0,0
491,0,0.00,DF,0,0,Derrick Williams,0.00,Aston Villa,0.00,26,0,1,0.00,0.00,0.00,1,0,0,ie IRL,0,26,0.00,19,0,0
492,0,0.00,"FW,MF",0,0,Adam Campbell,0.00,Newcastle United,0.00,9,0,3,0.00,0.00,0.00,3,0,0,eng ENG,0,26,0.00,17,0,0
493,0,0.00,DF,1,0,Jordan Spence,0.00,West Ham United,0.00,7,0,4,0.00,0.00,0.00,4,0,0,eng ENG,0,26,3.46,22,0,0
494,0,0.00,"MF,DF",1,0,Ahmed Elmohamady,0.00,Sunderland,0.00,12,0,2,0.00,0.00,0.00,2,0,0,eg EGY,0,24,3.75,24,0,0
495,0,0.00,MF,0,0,Pajtim Kasami,0.00,Fulham,0.00,12,0,2,0.00,7.50,0.00,2,0,0,ch SUI,0,24,0.00,20,2,0
496,0,0.00,FW,2,0,Mikael Mandron,0.00,Sunderland,0.00,12,0,2,3.91,3.91,0.00,2,1,0,fr FRA,0,23,7.83,17,1,0
497,0,0.00,MF,0,0,Fraser Fyvie,0.00,Wigan Athletic,0.00,23,0,1,0.00,0.00,0.00,1,0,0,sco SCO,0,23,0.00,19,0,0
498,0,0.00,MF,0,0,Gary Gardner,0.00,Aston Villa,0.00,10,0,2,0.00,0.00,0.00,2,0,0,eng ENG,0,20,0.00,20,0,0
499,0,0.00,"MF,DF",0,0,Kader Mangane,0.00,Sunderland,0.00,10,0,2,0.00,0.00,0.00,2,0,0,sn SEN,0,20,0.00,29,0,0
500,0,0.00,FW,0,0,Billy Sharp,0.00,Southampton,0.00,10,0,2,0.00,0.00,0.00,2,0,0,eng ENG,0,20,0.00,26,0,0
501,0,0.00,FW,0,0,Dominic Samuel,0.00,Reading,0.00,19,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,19,0.00,18,0,0
502,0,0.00,MF,0,0,Billy Knott,0.00,Sunderland,0.00,18,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,18,0.00,19,0,0
503,0,5.29,"MF,FW",0,0,Lucas Piazon,5.29,Chelsea,0.00,17,0,1,0.00,5.29,0.00,1,0,0,br BRA,1,17,0.00,18,1,1
504,0,6.43,"MF,FW",0,1,Scott Sinclair,6.43,Swansea City,6.43,14,0,1,0.00,6.43,6.43,1,0,0,eng ENG,0,14,0.00,23,1,0
505,0,0.00,"FW,MF",1,0,Robert Hall,0.00,West Ham United,0.00,13,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,13,6.92,18,0,0
506,0,0.00,DF,0,0,Paulo Ferreira,0.00,Chelsea,0.00,6,0,2,0.00,0.00,0.00,2,0,0,pt POR,0,11,0.00,33,0,0
507,0,0.00,"MF,DF",0,0,Maurice Edu,0.00,Stoke City,0.00,11,0,1,0.00,0.00,0.00,1,0,0,us USA,0,11,0.00,26,0,0
508,0,0.00,MF,0,0,Rory Delap,0.00,Stoke City,0.00,11,0,1,0.00,0.00,0.00,1,0,0,ie IRL,0,11,0.00,36,0,0
509,0,0.00,FW,1,0,Nile Ranger,0.00,Newcastle United,0.00,4,0,2,0.00,0.00,0.00,2,0,0,eng ENG,0,8,11.25,21,0,0
510,0,0.00,"FW,MF",0,0,Serge Gnabry,0.00,Arsenal,0.00,8,0,1,0.00,0.00,0.00,1,0,0,de GER,0,8,0.00,17,0,0
511,0,0.00,MF,0,0,Mark Gower,0.00,Swansea City,0.00,7,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,7,0.00,33,0,0
512,0,0.00,FW,0,0,Harry Kane,0.00,Tottenham Hotspur,0.00,6,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,6,0.00,19,0,0
513,0,0.00,"MF,FW",0,0,Iago Falque,0.00,Tottenham Hotspur,0.00,6,0,1,0.00,0.00,0.00,1,0,0,es ESP,0,6,0.00,22,0,0
514,0,0.00,"MF,FW",1,0,Izzy Brown,0.00,West Bromwich Albion,0.00,5,0,1,18.00,0.00,0.00,1,1,0,eng ENG,0,5,18.00,15,0,0
515,0,0.00,DF,0,0,Ignasi Miquel,0.00,Arsenal,0.00,4,0,1,0.00,0.00,0.00,1,0,0,es ESP,0,4,0.00,19,0,0
516,0,0.00,MF,0,0,Abdul Razak,0.00,Manchester City,0.00,1,0,3,0.00,0.00,0.00,3,0,0,ci CIV,0,4,0.00,19,0,0
517,0,0.00,FW,0,0,Chris Martin,0.00,Norwich City,0.00,4,0,1,0.00,0.00,0.00,1,0,0,sco SCO,0,4,0.00,23,0,0
518,0,0.00,"DF,MF",0,0,Conor Coady,0.00,Liverpool,0.00,3,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,3,0.00,19,0,0
519,0,0.00,DF,0,0,Edu Caballer,0.00,Wigan Athletic,0.00,3,0,1,0.00,0.00,0.00,1,0,0,es ESP,0,3,0.00,30,0,0
520,0,0.00,DF,0,0,Alex Smith,0.00,Fulham,0.00,1,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,1,0.00,20,0,0
521,0,0.00,"DF,MF",0,0,Shane Duffy,0.00,Everton,0.00,1,0,1,0.00,0.00,0.00,1,0,0,ie IRL,0,1,0.00,20,0,0
