,pens_made,goals_assists_per90,position,fouls,goals,player,goals_assists_pens_per90,squad,goals_per90,minutes_per_game,games_starts,games_subs,cards_per90,shots_on_target_per90,goals_pens_per90,games,cards_yellow,cards_red,nationality,assists,minutes,fouls_per90,age,shots_on_target,pens_att
488,0,0.00,MF,1,0,Jordon Mutch,0.00,Crystal Palace,0.00,13,0,4,0.00,0.00,0.00,4,0,0,eng ENG,0,53,1.70,24,0,0
489,0,0.00,DF,0,0,Andrew Eleftheriou,0.00,Watford,0.00,52,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,52,0.00,18,0,0
490,0,0.00,FW,0,0,Julien Ngoy,0.00,Stoke City,0.00,10,0,5,0.00,0.00,0.00,5,0,0,be BEL,0,49,0.00,18,0,0
491,0,0.00,MF,2,0,Marko Grujić,0.00,Liverpool,0.00,9,0,5,2.09,4.19,0.00,5,1,0,rs SRB,0,43,4.19,20,2,0
492,0,0.00,FW,2,0,David Nugent,0.00,Middlesbrough,0.00,11,0,4,0.00,0.00,0.00,4,0,0,eng ENG,0,43,4.19,31,0,0
493,0,0.00,"MF,FW",1,0,Patrick Bamford,0.00,Burnley,0.00,7,0,6,0.00,0.00,0.00,6,0,0,eng ENG,0,39,2.31,22,0,0
494,0,0.00,MF,2,0,Jack Wilshere,0.00,Arsenal,0.00,20,0,2,2.31,0.00,0.00,2,1,0,eng ENG,0,39,4.62,24,0,0
495,0,0.00,DF,0,0,Per Mertesacker,0.00,Arsenal,0.00,38,0,1,0.00,0.00,0.00,1,0,0,de GER,0,38,0.00,31,0,0
496,0,0.00,MF,2,0,Ruben Loftus-Cheek,0.00,Chelsea,0.00,6,0,6,0.00,2.57,0.00,6,0,0,eng ENG,0,35,5.14,20,1,0
497,0,0.00,DF,0,0,Ola Aina,0.00,Chelsea,0.00,9,0,3,0.00,3.46,0.00,3,0,0,eng ENG,0,26,0.00,19,1,0
498,0,0.00,FW,1,0,Dan Agyei,0.00,Burnley,0.00,8,0,3,0.00,0.00,0.00,3,0,0,eng ENG,0,25,3.60,19,0,0
499,0,0.00,MF,1,0,Yannick Bolasie,0.00,Crystal Palace,0.00,25,0,1,3.60,0.00,0.00,1,1,0,cd COD,0,25,3.60,27,0,0
500,0,0.00,MF,0,0,Dion Pereira,0.00,Watford,0.00,13,0,2,0.00,0.00,0.00,2,0,0,eng ENG,0,25,0.00,17,0,0
501,0,0.00,"FW,MF",1,0,Memphis Depay,0.00,Manchester United,0.00,6,0,4,3.75,0.00,0.00,4,1,0,nl NED,0,24,3.75,22,0,0
502,0,0.00,MF,0,0,Sullay Kaikai,0.00,Crystal Palace,0.00,24,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,24,0.00,20,0,0
503,0,0.00,"FW,MF",0,0,Josh Onomah,0.00,Tottenham Hotspur,0.00,4,0,5,0.00,0.00,0.00,5,0,0,eng ENG,0,22,0.00,19,0,0
504,0,0.00,"MF,DF",1,0,Kevin Stewart,0.00,Liverpool,0.00,5,0,4,0.00,0.00,0.00,4,0,0,eng ENG,0,20,4.50,22,0,0
505,0,0.00,MF,0,0,Matt Worthington,0.00,Bournemouth,0.00,17,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,17,0.00,18,0,0
506,0,0.00,"MF,FW",0,0,Samir Nasri,0.00,Manchester City,0.00,16,0,1,0.00,5.63,0.00,1,0,0,fr FRA,0,16,0.00,29,1,0
507,0,0.00,DF,0,0,Mathieu Debuchy,0.00,Arsenal,0.00,15,1,0,0.00,0.00,0.00,1,0,0,fr FRA,0,15,0.00,31,0,0
508,0,0.00,MF,0,0,Morgan Schneiderlin,0.00,Manchester United,0.00,5,0,3,0.00,0.00,0.00,3,0,0,fr FRA,0,14,0.00,26,0,0
509,0,0.00,"DF,FW",1,0,Jonjoe Kenny,0.00,Everton,0.00,13,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,13,6.92,19,0,0
510,0,0.00,FW,1,0,Lukas Jutkiewicz,0.00,Burnley,0.00,7,0,2,0.00,0.00,0.00,2,0,0,pl POL,0,13,6.92,27,0,0
511,0,0.00,FW,1,0,Rickie Lambert,0.00,West Bromwich Albion,0.00,13,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,13,6.92,34,0,0
512,0,0.00,DF,0,0,Baily Cargill,0.00,Bournemouth,0.00,13,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,13,0.00,21,0,0
513,0,0.00,FW,0,0,Joel Asoro,0.00,Sunderland,0.00,10,0,1,0.00,0.00,0.00,1,0,0,se SWE,0,10,0.00,17,0,0
514,0,0.00,FW,1,0,Michael Folivi,0.00,Watford,0.00,10,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,10,9.00,18,0,0
515,0,0.00,"MF,FW",0,0,Ikechi Anya,0.00,Watford,0.00,10,0,1,0.00,0.00,0.00,1,0,0,sco SCO,0,10,0.00,28,0,0
516,0,0.00,MF,0,0,Ovie Ejaria,0.00,Liverpool,0.00,4,0,2,0.00,0.00,0.00,2,0,0,eng ENG,0,8,0.00,18,0,0
517,0,0.00,FW,0,0,Jonathan Benteke,0.00,Crystal Palace,0.00,7,0,1,0.00,0.00,0.00,1,0,0,be BEL,0,7,0.00,21,0,0
518,0,0.00,MF,0,0,Filip Lesniak,0.00,Tottenham Hotspur,0.00,5,0,1,0.00,0.00,0.00,1,0,0,sk SVK,0,5,0.00,20,0,0
519,0,0.00,FW,0,0,Matěj Vydra,0.00,Watford,0.00,3,0,1,0.00,0.00,0.00,1,0,0,cz CZE,0,3,0.00,24,0,0
520,0,0.00,MF,0,0,Angel Gomes,0.00,Manchester United,0.00,3,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,3,0.00,15,0,0
521,0,0.00,"FW,MF",0,0,Ainsley Maitland-Niles,0.00,Arsenal,0.00,2,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,2,0.00,18,0,0
522,0,0.00,DF,0,0,Declan Rice,0.00,West Ham United,0.00,1,0,1,0.00,0.00,0.00,1,0,0,ie IRL,0,1,0.00,17,0,0
523,0,0.00,MF,0,0,Matty James,0.00,Leicester City,0.00,1,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,1,0.00,25,0,0
